calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-8397.80888157]), 'n_active': 1, 'beta1_train': -3913.1458665031523, 'beta0_train': -3934.200051279736, 'beta1_val': -3934.8, 'beta0_val': -3934.8, 'selected_score': -3934.200051279736, 'evaluations': 20, 'seconds': 0.02844619999814313, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.14193079e+03,  8.76201467e-01]), 'n_active': 2, 'beta1_train': 1792.509146249802, 'beta0_train': -2245.956942963335, 'beta1_val': 1519.4774317258311, 'beta0_val': -2329.8340154168745, 'selected_score': -2245.956942963335, 'evaluations': 95, 'seconds': 0.06518929998856038, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-5.01469989e+03, -1.75122245e+00, -4.44582358e+03, -9.07898483e-01]), 'n_active': 4, 'beta1_train': -338.4419110693738, 'beta0_train': -759.1651328506003, 'beta1_val': -347.16910099102523, 'beta0_val': -571.7999937894818, 'selected_score': -759.1651328506003, 'evaluations': 185, 'seconds': 0.13219699999899603, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1372.7827225925937,1930.6816063540634,0.22583249998569954,0.3438334000093164
"[{'theta': array([-9148.07430431]), 'n_active': 1, 'beta1_train': -3844.2743031309183, 'beta0_train': -3868.229530302118, 'beta1_val': -3775.8804233333335, 'beta0_val': -3858.373079835391, 'selected_score': -3868.229530302118, 'evaluations': 30, 'seconds': 0.03974949999246746, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-7.60104479e+03, -4.77814624e-02]), 'n_active': 2, 'beta1_train': 1720.0054989278387, 'beta0_train': -1582.3341567690297, 'beta1_val': 1029.5907786104563, 'beta0_val': -2227.0681244967473, 'selected_score': -1582.3341567690297, 'evaluations': 55, 'seconds': 0.03992919999291189, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.74000602e+03,  1.05616132e+00, -1.76890070e+02, -2.02979061e-02]), 'n_active': 4, 'beta1_train': -662.3876352278197, 'beta0_train': -769.2751824690711, 'beta1_val': -740.5541445669287, 'beta0_val': -740.5541445669287, 'selected_score': -770.1671307134211, 'evaluations': 185, 'seconds': 0.13396070001181215, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1930.6816063540634,1526.3982316666686,0.2136393999971915,0.34095939999679103
"[{'theta': array([-9501.00546232]), 'n_active': 1, 'beta1_train': -1969.6669109080383, 'beta0_train': -1992.8360904546823, 'beta1_val': -1993.2, 'beta0_val': -1993.2, 'selected_score': -1992.8360904546823, 'evaluations': 50, 'seconds': 0.057863199996063486, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.16846079e+03,  5.86688148e-01]), 'n_active': 2, 'beta1_train': 2663.0815424552948, 'beta0_train': 478.8683925241875, 'beta1_val': 2600.258406139169, 'beta0_val': 739.8474278065466, 'selected_score': 478.8683925241875, 'evaluations': 95, 'seconds': 0.062177200001315214, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.11244450e+02, -8.74909063e-01, -1.55290861e+03,  1.60767238e+00]), 'n_active': 4, 'beta1_train': 67.24743915087654, 'beta0_train': -306.86696219120097, 'beta1_val': -75.98148651889892, 'beta0_val': -289.42039880148957, 'selected_score': -315.71535126842224, 'evaluations': 185, 'seconds': 0.14007959999435116, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1526.3982316666686,1453.0703525777894,0.26011999999172986,0.38845759999821894
"[{'theta': array([-7029.68153194]), 'n_active': 1, 'beta1_train': -1239.5654832987839, 'beta0_train': -1252.208569878661, 'beta1_val': -1293.4339702421755, 'beta0_val': -1293.4339702421755, 'selected_score': -1252.208569878661, 'evaluations': 20, 'seconds': 0.02789620000112336, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.29184797e+03,  3.10214081e-02]), 'n_active': 2, 'beta1_train': -161.95780042108734, 'beta0_train': -2112.530095933176, 'beta1_val': 117.72402769760629, 'beta0_val': -2114.4, 'selected_score': -2112.530095933176, 'evaluations': 55, 'seconds': 0.040708700005779974, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.58596859e+03, -1.66709268e-01, -8.15867126e+03,  1.56448682e-01]), 'n_active': 4, 'beta1_train': -237.41087856169582, 'beta0_train': -390.8056970092615, 'beta1_val': -326.0376540559224, 'beta0_val': -385.1771544376889, 'selected_score': -390.8056970092615, 'evaluations': 185, 'seconds': 0.13651119999121875, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1453.0703525777894,1507.4746209460316,0.20511609999812208,0.32887540000956506
"[{'theta': array([-4216.23851414]), 'n_active': 1, 'beta1_train': -2312.421909264435, 'beta0_train': -2330.049071077808, 'beta1_val': -2294.686310746264, 'beta0_val': -2294.686310746264, 'selected_score': -2330.049071077808, 'evaluations': 20, 'seconds': 0.029473699993104674, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.39115732e+03, -9.94420094e-01]), 'n_active': 2, 'beta1_train': -2265.388002052, 'beta0_train': -4055.8161181522373, 'beta1_val': -2671.0725629628, 'beta0_val': -4075.2000000000003, 'selected_score': -4055.8161181522373, 'evaluations': 55, 'seconds': 0.042638300001272, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-2.33023860e+03, -5.58659942e-01, -8.31348908e+03, -2.27044099e-02]), 'n_active': 4, 'beta1_train': -2778.113479331591, 'beta0_train': -3039.7172731323753, 'beta1_val': -2722.4390667311445, 'beta0_val': -2874.1280939001103, 'selected_score': -3039.7172731323753, 'evaluations': 185, 'seconds': 0.1360315000056289, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1507.4746209460316,7399.15921058396,0.2081435000000056,0.3351786999992328
"[{'theta': array([-2061.98514339]), 'n_active': 1, 'beta1_train': -3120.671134438947, 'beta0_train': -3911.527425993607, 'beta1_val': -3049.2851552161364, 'beta0_val': -3904.558839583538, 'selected_score': -3911.527425993607, 'evaluations': 50, 'seconds': 0.059408500004792586, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-6.48989265e+03, -1.78779240e+00]), 'n_active': 2, 'beta1_train': 1522.226213194435, 'beta0_train': -788.8635305499918, 'beta1_val': 925.0192788225859, 'beta0_val': -1509.0511782626995, 'selected_score': -788.8635305499918, 'evaluations': 55, 'seconds': 0.04288480000104755, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.61744764e+03, -6.20390338e-01, -2.26766416e+02,  1.96803668e+00]), 'n_active': 4, 'beta1_train': -852.4798730001946, 'beta0_train': -1034.6720470212856, 'beta1_val': -822.8992759487294, 'beta0_val': -822.8992759487294, 'selected_score': -1035.5320953358116, 'evaluations': 185, 'seconds': 0.13626709999516606, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,7399.15921058396,2889.086872962964,0.2385604000010062,0.3656628000026103
"[{'theta': array([-6388.90364881]), 'n_active': 1, 'beta1_train': -4147.848925823809, 'beta0_train': -4283.281930492649, 'beta1_val': -4287.830675435865, 'beta0_val': -4317.03560366642, 'selected_score': -4283.281930492649, 'evaluations': 25, 'seconds': 0.033035499989637174, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.90555094e+03, -4.42033217e-01]), 'n_active': 2, 'beta1_train': -2783.116482270771, 'beta0_train': -2971.612235261057, 'beta1_val': -2680.299920948645, 'beta0_val': -2680.299920948645, 'selected_score': -2971.612235261057, 'evaluations': 95, 'seconds': 0.06269710000196937, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.08429337e+02, -5.45492591e-03, -4.70184986e+03, -1.51635763e+00]), 'n_active': 4, 'beta1_train': -956.0486012987255, 'beta0_train': -1366.902899540502, 'beta1_val': -1366.5917747188514, 'beta0_val': -1493.282959340942, 'selected_score': -1390.0114021023285, 'evaluations': 185, 'seconds': 0.13407169999845792, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2889.086872962964,3112.0348587037033,0.22980429999006446,0.3544702000071993
"[{'theta': array([-2630.4712648]), 'n_active': 1, 'beta1_train': -4014.6545930723687, 'beta0_train': -4049.968938423247, 'beta1_val': -4051.2000000000003, 'beta0_val': -4051.2000000000003, 'selected_score': -4049.968938423247, 'evaluations': 20, 'seconds': 0.028703699994366616, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.83697857e+03, -8.73934633e-01]), 'n_active': 2, 'beta1_train': 700.292269273377, 'beta0_train': -3088.0522948086796, 'beta1_val': 458.4598625672061, 'beta0_val': -3418.1320841941197, 'selected_score': -3088.0522948086796, 'evaluations': 45, 'seconds': 0.034602999992785044, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.56086985e+02, -1.70214736e+00, -3.36986177e+03, -6.95738847e-01]), 'n_active': 4, 'beta1_train': -93.1602802267809, 'beta0_train': -709.0169497893811, 'beta1_val': -771.6472468306163, 'beta0_val': -771.6472468306163, 'selected_score': -728.7885285719922, 'evaluations': 185, 'seconds': 0.13638760001049377, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,3112.0348587037033,1693.2930257407409,0.19969429999764543,0.32748870000068564
"[{'theta': array([-2459.74511957]), 'n_active': 1, 'beta1_train': -4344.4465971852105, 'beta0_train': -4363.79394284854, 'beta1_val': -4364.296987713752, 'beta0_val': -4364.400000000001, 'selected_score': -4363.79394284854, 'evaluations': 20, 'seconds': 0.02859780000289902, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.69688192e+03,  1.11911181e+00]), 'n_active': 2, 'beta1_train': 1734.1199448764314, 'beta0_train': -585.9405670961044, 'beta1_val': 1415.5422253390634, 'beta0_val': -958.2332496996023, 'selected_score': -585.9405670961044, 'evaluations': 45, 'seconds': 0.03718780000053812, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-4.79255828e+03,  4.12316043e-01, -3.86037634e+03, -1.14529983e+00]), 'n_active': 4, 'beta1_train': -1143.5051913573066, 'beta0_train': -1418.2437708822945, 'beta1_val': -1320.9892477969327, 'beta0_val': -1364.8535538840133, 'selected_score': -1418.2437708822945, 'evaluations': 145, 'seconds': 0.11615210000309162, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1693.2930257407409,3225.2625368968274,0.18193770000652876,0.3051380000106292
"[{'theta': array([-9093.23603518]), 'n_active': 1, 'beta1_train': -1606.4624311341302, 'beta0_train': -1625.6378506473955, 'beta1_val': -1626.0, 'beta0_val': -1626.0, 'selected_score': -1625.6378506473955, 'evaluations': 20, 'seconds': 0.028584200001205318, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.60554069e+03,  3.11854475e-03]), 'n_active': 2, 'beta1_train': 1559.0306572182808, 'beta0_train': -1210.6239921938825, 'beta1_val': 1314.5708218229445, 'beta0_val': -1224.9117210262932, 'selected_score': -1210.6239921938825, 'evaluations': 95, 'seconds': 0.06617270001152065, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-488.39618307,   -0.59715353, -184.72186801,   -1.32059471]), 'n_active': 4, 'beta1_train': 70.48409135214845, 'beta0_train': -218.7762337713269, 'beta1_val': -278.0589486420785, 'beta0_val': -278.0589486420785, 'selected_score': -225.45550237507175, 'evaluations': 185, 'seconds': 0.13789379999798257, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,3225.2625368968274,1606.548514609053,0.23265070001070853,0.36135369999101385
"[{'theta': array([-8654.42992473]), 'n_active': 1, 'beta1_train': -1310.0394129136694, 'beta0_train': -1318.020899173377, 'beta1_val': -1358.3186549496552, 'beta0_val': -1358.3186549496552, 'selected_score': -1318.020899173377, 'evaluations': 20, 'seconds': 0.028483799993409775, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.15458383e+03,  1.33072620e+00]), 'n_active': 2, 'beta1_train': -258.08358357220425, 'beta0_train': -1977.9453495010032, 'beta1_val': -313.177449780075, 'beta0_val': -1788.4657982072022, 'selected_score': -1977.9453495010032, 'evaluations': 65, 'seconds': 0.046443799990811385, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.79904710e+03, -1.73429597e+00, -1.48227460e+03, -1.58078004e-01]), 'n_active': 4, 'beta1_train': -262.0389729671224, 'beta0_train': -498.8036957642375, 'beta1_val': -379.75441971721193, 'beta0_val': -414.22276950115145, 'selected_score': -498.8036957642375, 'evaluations': 185, 'seconds': 0.13286159999552183, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1606.548514609053,2024.8873589407626,0.207789199979743,0.3342502000014065
"[{'theta': array([-8392.1736096]), 'n_active': 1, 'beta1_train': -2396.5827852311054, 'beta0_train': -2494.308384756329, 'beta1_val': -2454.287610206124, 'beta0_val': -2475.0467082309183, 'selected_score': -2494.308384756329, 'evaluations': 20, 'seconds': 0.028334500006167218, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-6.52788027e+02, -5.12206719e-01]), 'n_active': 2, 'beta1_train': -2466.2946115952514, 'beta0_train': -3949.9053076921464, 'beta1_val': -2164.2323881545985, 'beta0_val': -3861.62279243922, 'selected_score': -3951.124691513289, 'evaluations': 95, 'seconds': 0.06463809999695513, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-6.01731040e+03, -3.94017328e-04, -8.48544300e+03,  7.75718230e-01]), 'n_active': 4, 'beta1_train': -3806.6760543206237, 'beta0_train': -4084.387438632109, 'beta1_val': -3887.2287184499746, 'beta0_val': -4073.8480474523244, 'selected_score': -4084.387438632109, 'evaluations': 125, 'seconds': 0.09829959999478888, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2024.8873589407626,10275.519710000002,0.19127219999791123,0.31977159999951255
"[{'theta': array([-3655.10555671]), 'n_active': 1, 'beta1_train': -4061.9912195832217, 'beta0_train': -4167.80382105747, 'beta1_val': -3803.6863464166654, 'beta0_val': -4168.799999999999, 'selected_score': -4167.80382105747, 'evaluations': 20, 'seconds': 0.02904409999609925, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.77128407e+03,  2.07438045e-02]), 'n_active': 2, 'beta1_train': 1545.926664421388, 'beta0_train': -1899.5321717543247, 'beta1_val': 1625.355546550616, 'beta0_val': -2383.887591116565, 'selected_score': -1899.5321717543247, 'evaluations': 95, 'seconds': 0.06291399999463465, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-7.22273076e+03, -5.53834859e-01, -5.47816343e+03,  1.79521469e+00]), 'n_active': 4, 'beta1_train': -565.5977885315303, 'beta0_train': -808.356484008663, 'beta1_val': -780.8122607389382, 'beta0_val': -797.7527558975121, 'selected_score': -808.356484008663, 'evaluations': 185, 'seconds': 0.14404739999736194, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,10275.519710000002,1553.3347512978783,0.23600549998809583,0.36269219999667257
"[{'theta': array([-1659.64472825]), 'n_active': 1, 'beta1_train': -4535.796274767034, 'beta0_train': -4573.532041686239, 'beta1_val': -4576.8, 'beta0_val': -4576.8, 'selected_score': -4573.532041686239, 'evaluations': 20, 'seconds': 0.02856469999824185, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-344.84330419,    0.98003167]), 'n_active': 2, 'beta1_train': -2488.465849371061, 'beta0_train': -2950.5506710753775, 'beta1_val': -2787.0686226918046, 'beta0_val': -3089.1547530412777, 'selected_score': -2950.5607656033, 'evaluations': 95, 'seconds': 0.06147499999497086, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([0., 0., 0., 0.]), 'n_active': 4, 'beta1_train': -1141.7713120601857, 'beta0_train': -1475.01109570412, 'beta1_val': -408.01499816739215, 'beta0_val': -390.6697699349336, 'selected_score': -1141.7713120601857, 'evaluations': 185, 'seconds': 0.13588319999689702, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1553.3347512978783,3453.546839662224,0.22592289999010973,0.34878260000550654
"[{'theta': array([-4428.78839018]), 'n_active': 1, 'beta1_train': -4294.00391159991, 'beta0_train': -4338.003729709093, 'beta1_val': -4230.199410900001, 'beta0_val': -4340.400000000001, 'selected_score': -4338.003729709093, 'evaluations': 20, 'seconds': 0.028732100006891415, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-1.82365133e+03,  8.20205883e-01]), 'n_active': 2, 'beta1_train': -1954.6567331929964, 'beta0_train': -2738.8756972171686, 'beta1_val': -2492.843683319365, 'beta0_val': -2548.767439429514, 'selected_score': -2738.8756972171686, 'evaluations': 65, 'seconds': 0.04586620000191033, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.13403955e+02, -1.94117926e-01, -4.24214226e+03,  1.85347222e+00]), 'n_active': 4, 'beta1_train': -387.7099120427158, 'beta0_train': -775.2766448523644, 'beta1_val': -775.5802441660124, 'beta0_val': -786.4069409316692, 'selected_score': -787.2639398353637, 'evaluations': 185, 'seconds': 0.13954350000130944, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,3453.546839662224,1474.3033655555562,0.21414180001011118,0.34228160000930075
"[{'theta': array([-1868.06919339]), 'n_active': 1, 'beta1_train': -3836.643977237077, 'beta0_train': -3859.340889205058, 'beta1_val': -3800.8228725999998, 'beta0_val': -3860.3999999999996, 'selected_score': -3859.340889205058, 'evaluations': 50, 'seconds': 0.05587879999075085, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-9600.,     0.]), 'n_active': 2, 'beta1_train': 1810.9206361927584, 'beta0_train': 19.862563541105065, 'beta1_val': 1423.1024536570262, 'beta0_val': -2240.943774383882, 'selected_score': 19.862563541105065, 'evaluations': 95, 'seconds': 0.062329599997610785, 'method': 'differential_evolution_v2', 'accepted_search': False, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-3.12633979e+03,  8.34401943e-01, -2.00017124e+02,  1.88922339e-01]), 'n_active': 4, 'beta1_train': -751.5408741607022, 'beta0_train': -994.7155433228068, 'beta1_val': -442.7352260326152, 'beta0_val': -770.9870705194182, 'selected_score': -994.8462671783896, 'evaluations': 185, 'seconds': 0.13204389999737032, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1474.3033655555562,2481.9477489137116,0.25025229998573195,0.3714735999965342
"[{'theta': array([-8648.33888819]), 'n_active': 1, 'beta1_train': -2268.012874123261, 'beta0_train': -2383.640837827787, 'beta1_val': -2267.508536434445, 'beta0_val': -2365.989581884445, 'selected_score': -2383.640837827787, 'evaluations': 20, 'seconds': 0.029443699997500516, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-9.01472401e+03,  1.31213847e+00]), 'n_active': 2, 'beta1_train': 2637.450463494351, 'beta0_train': -374.8372493850973, 'beta1_val': 3025.9471468613024, 'beta0_val': 285.2870595971499, 'selected_score': -374.8372493850973, 'evaluations': 95, 'seconds': 0.061373799995635636, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-2.33161365e+02, -1.29746545e+00, -7.98614917e+03,  1.74146914e+00]), 'n_active': 4, 'beta1_train': -360.865672048253, 'beta0_train': -467.4889253954363, 'beta1_val': -465.13975370979915, 'beta0_val': -465.13975370979915, 'selected_score': -470.6095831704571, 'evaluations': 185, 'seconds': 0.1350972000072943, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,2481.9477489137116,1432.7465555958513,0.22591470000043046,0.34833410001010634
"[{'theta': array([-220.02582311]), 'n_active': 1, 'beta1_train': -1808.9253447561123, 'beta0_train': -1814.5056628111665, 'beta1_val': -1753.5945002087096, 'beta0_val': -1753.5945002087096, 'selected_score': -1814.5056628111665, 'evaluations': 15, 'seconds': 0.026032599998870865, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-5.49670432e+03,  1.19953987e+00]), 'n_active': 2, 'beta1_train': 28.063278597504272, 'beta0_train': -1701.3551359153118, 'beta1_val': 247.26251404500044, 'beta0_val': -1624.3676674667622, 'selected_score': -1701.3551359153118, 'evaluations': 95, 'seconds': 0.06053789998986758, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'theta': array([-4.55873059e+02, -9.33941628e-01, -4.27860126e+03, -1.10548906e-01]), 'n_active': 4, 'beta1_train': -386.8027705753902, 'beta0_train': -513.2335627534729, 'beta1_val': -408.8641890385191, 'beta0_val': -408.8641890385191, 'selected_score': -513.558267104688, 'evaluations': 185, 'seconds': 0.1425044999923557, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1432.7465555958513,1371.6217250000002,0.22907499998109415,0.35787279999931343
"[{'theta': array([-3719.50481934]), 'n_active': 1, 'beta1_train': -3213.481681032552, 'beta0_train': -3219.5914261422595, 'beta1_val': -3152.5274771374097, 'beta0_val': -3177.273842422929, 'selected_score': -3219.5914261422595, 'evaluations': 30, 'seconds': 0.039958800000022165, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-3.28949758e+03,  1.63789188e+00]), 'n_active': 2, 'beta1_train': -2654.3780857822653, 'beta0_train': -4347.283479718755, 'beta1_val': -2718.4486775978507, 'beta0_val': -4587.599999999999, 'selected_score': -4347.283479718755, 'evaluations': 65, 'seconds': 0.048644900001818314, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Optimization terminated successfully.'}, {'theta': array([-8.21874650e+03, -1.40179987e+00, -9.12804136e+03,  1.16377901e+00]), 'n_active': 4, 'beta1_train': -4238.252041680756, 'beta0_train': -4525.354120130704, 'beta1_val': -4232.093373117211, 'beta0_val': -4570.306802125682, 'selected_score': -4525.354120130704, 'evaluations': 185, 'seconds': 0.14130040000600275, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}, {'update_slot': 108, 'theta': [], 'method': 'purchase_reoptimisation_only_no_recalibration', 'accepted_search': False, 'solver_message': '18:00 no recalibration (parameters locked at 12:00)'}]",42,1371.6217250000002,10616.431745066588,0.22990410000784323,0.3559169999934966
